Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
20-10-2020,8:00 AM,Arunachal P,-,-,10780,30,13643
21-10-2020,8:00 AM,Arunachal P,-,-,11035,31,13778
22-10-2020,8:00 AM,Arunachal P,-,-,11199,31,13912
23-10-2020,8:00 AM,Arunachal P,-,-,11407,32,14077
24-10-2020,8:00 AM,Arunachal P,-,-,11613,33,14145
25-10-2020,8:00 AM,Arunachal P,-,-,11781,33,14211
26-10-2020,8:00 AM,Arunachal P,-,-,11951,33,14244
27-10-2020,8:00 AM,Arunachal P,-,-,12182,35,14391
28-10-2020,8:00 AM,Arunachal P,-,-,12297,36,14472
29-10-2020,8:00 AM,Arunachal P,-,-,12480,36,14580
30-10-2020,8:00 AM,Arunachal P,-,-,12623,37,14668
31-10-2020,8:00 AM,Arunachal P,-,-,12777,37,14752
01-11-2020,8:00 AM,Arunachal P,-,-,12959,37,14852
02-11-2020,8:00 AM,Arunachal P,-,-,13073,37,14881
03-11-2020,8:00 AM,Arunachal P,-,-,13238,38,14998
04-11-2020,8:00 AM,Arunachal P,-,-,13367,42,15083
05-11-2020,8:00 AM,Arunachal P,-,-,13472,43,15160
06-11-2020,8:00 AM,Arunachal P,-,-,13580,43,15244
07-11-2020,8:00 AM,Arunachal P,-,-,13679,43,15325
08-11-2020,8:00 AM,Arunachal P,-,-,13785,45,15389
09-11-2020,8:00 AM,Arunachal P,-,-,13881,46,15436
10-11-2020,8:00 AM,Arunachal P,-,-,13966,46,15484
11-11-2020,8:00 AM,Arunachal P,-,-,14051,46,15581
12-11-2020,8:00 AM,Arunachal P,-,-,14126,46,15657
13-11-2020,8:00 AM,Arunachal P,-,-,14214,47,15701
14-11-2020,8:00 AM,Arunachal P,-,-,14319,47,15758
15-11-2020,8:00 AM,Arunachal P,-,-,14421,48,15792
16-11-2020,8:00 AM,Arunachal P,-,-,14500,48,15812
17-11-2020,8:00 AM,Arunachal P,-,-,14588,48,15868
18-11-2020,8:00 AM,Arunachal P,-,-,14644,48,15904
19-11-2020,8:00 AM,Arunachal P,-,-,14715,48,15945
20-11-2020,8:00 AM,Arunachal P,-,-,14800,49,15976
21-11-2020,8:00 AM,Arunachal P,-,-,14870,49,16001
22-11-2020,8:00 AM,Arunachal P,-,-,14937,49,16037
23-11-2020,8:00 AM,Arunachal P,-,-,14972,49,16061
24-11-2020,8:00 AM,Arunachal P,-,-,15036,49,16092
25-11-2020,8:00 AM,Arunachal P,-,-,15091,49,16144
26-11-2020,8:00 AM,Arunachal P,-,-,15157,49,16174
27-11-2020,8:00 AM,Arunachal P,-,-,15229,49,16204
28-11-2020,8:00 AM,Arunachal P,-,-,15270,50,16231
29-11-2020,8:00 AM,Arunachal P,-,-,15323,51,16262
30-11-2020,8:00 AM,Arunachal P,-,-,15364,54,16269
01-12-2020,8:00 AM,Arunachal P,-,-,15411,54,16282
02-12-2020,8:00 AM,Arunachal P,-,-,15456,54,16296
03-12-2020,8:00 AM,Arunachal P,-,-,15488,54,16320
04-12-2020,8:00 AM,Arunachal P,-,-,15525,54,16348
05-12-2020,8:00 AM,Arunachal P,-,-,15561,55,16367
06-12-2020,8:00 AM,Arunachal P,-,-,15581,55,16384
07-12-2020,8:00 AM,Arunachal P,-,-,15605,55,16395
08-12-2020,8:00 AM,Arunachal P,-,-,15653,55,16415
09-12-2020,8:00 AM,Arunachal P,-,-,15690,55,16437
10-12-2020,8:00 AM,Arunachal P,-,-,15697,55,16461
11-12-2020,8:00 AM,Arunachal P,-,-,15739,55,16479
12-12-2020,8:00 AM,Arunachal P,-,-,16163,55,16497
13-12-2020,8:00 AM,Arunachal P,-,-,16185,55,16509
14-12-2020,8:00 AM,Arunachal P,-,-,16206,55,16513
15-12-2020,8:00 AM,Arunachal P,-,-,16243,55,16536
16-12-2020,8:00 AM,Arunachal P,-,-,16264,55,16553
17-12-2020,8:00 AM,Arunachal P,-,-,16278,55,16574
18-12-2020,8:00 AM,Arunachal P,-,-,16290,55,16603
19-12-2020,8:00 AM,Arunachal P,-,-,16322,55,16611
20-12-2020,8:00 AM,Arunachal P,-,-,16333,55,16629
21-12-2020,8:00 AM,Arunachal P,-,-,16350,55,16630
22-12-2020,8:00 AM,Arunachal P,-,-,16369,56,16652
23-12-2020,8:00 AM,Arunachal P,-,-,16379,56,16657
24-12-2020,8:00 AM,Arunachal P,-,-,16401,56,16669
25-12-2020,8:00 AM,Arunachal P,-,-,16438,56,16678
26-12-2020,8:00 AM,Arunachal P,-,-,16454,56,16678
27-12-2020,8:00 AM,Arunachal P,-,-,16477,56,16687
28-12-2020,8:00 AM,Arunachal P,-,-,16503,56,16689
29-12-2020,8:00 AM,Arunachal P,-,-,16521,56,16696
30-12-2020,8:00 AM,Arunachal P,-,-,16538,56,16709
31-12-2020,8:00 AM,Arunachal P,-,-,16549,56,16711
01-01-2021,8:00 AM,Arunachal P,-,-,16564,56,16719
02-01-2021,8:00 AM,Arunachal P,-,-,16566,56,16719
03-01-2021,8:00 AM,Arunachal P,-,-,16576,56,16727
04-01-2021,8:00 AM,Arunachal P,-,-,16583,56,16732
05-01-2021,8:00 AM,Arunachal P,-,-,16598,56,16741
06-01-2021,8:00 AM,Arunachal P,-,-,16609,56,16744
07-01-2021,8:00 AM,Arunachal P,-,-,16609,56,16753
08-01-2021,8:00 AM,Arunachal P,-,-,16622,56,16757
09-01-2021,8:00 AM,Arunachal P,-,-,16631,56,16764
10-01-2021,8:00 AM,Arunachal P,-,-,16647,56,16767
11-01-2021,8:00 AM,Arunachal P,-,-,16650,56,16772
12-01-2021,8:00 AM,Arunachal P,-,-,16658,56,16777
13-01-2021,8:00 AM,Arunachal P,-,-,16665,56,16782
14-01-2021,8:00 AM,Arunachal P,-,-,16669,56,16783
15-01-2021,8:00 AM,Arunachal P,-,-,16674,56,16798
16-01-2021,8:00 AM,Arunachal P,-,-,16682,56,16802
17-01-2021,8:00 AM,Arunachal P,-,-,16690,56,16808
18-01-2021,8:00 AM,Arunachal P,-,-,16697,56,16811
19-01-2021,8:00 AM,Arunachal P,-,-,16699,56,16812
20-01-2021,8:00 AM,Arunachal P,-,-,16707,56,16815
21-01-2021,8:00 AM,Arunachal P,-,-,16713,56,16815
22-01-2021,8:00 AM,Arunachal P,-,-,16722,56,16816
23-01-2021,8:00 AM,Arunachal P,-,-,16724,56,16817
24-01-2021,8:00 AM,Arunachal P,-,-,16725,56,16818
25-01-2021,8:00 AM,Arunachal P,-,-,16745,56,16819
26-01-2021,8:00 AM,Arunachal P,-,-,16749,56,16820
27-01-2021,8:00 AM,Arunachal P,-,-,16751,56,16821
28-01-2021,8:00 AM,Arunachal P,-,-,16753,56,16824
29-01-2021,8:00 AM,Arunachal P,-,-,16756,56,16827
30-01-2021,8:00 AM,Arunachal P,-,-,16758,56,16827
31-01-2021,8:00 AM,Arunachal P,-,-,16758,56,16828
01-02-2021,8:00 AM,Arunachal P,-,-,16759,56,16828
02-02-2021,8:00 AM,Arunachal P,-,-,16762,56,16828
03-02-2021,8:00 AM,Arunachal P,-,-,16762,56,16829
04-02-2021,8:00 AM,Arunachal P,-,-,16764,56,16829
05-02-2021,8:00 AM,Arunachal P,-,-,16765,56,16829
06-02-2021,8:00 AM,Arunachal P,-,-,16765,56,16829
07-02-2021,8:00 AM,Arunachal P,-,-,16767,56,16830
08-02-2021,8:00 AM,Arunachal P,-,-,16767,56,16830
09-02-2021,8:00 AM,Arunachal P,-,-,16770,56,16831
10-02-2021,8:00 AM,Arunachal P,-,-,16771,56,16831
11-02-2021,8:00 AM,Arunachal P,-,-,16771,56,16831
12-02-2021,8:00 AM,Arunachal P,-,-,16771,56,16832
13-02-2021,8:00 AM,Arunachal P,-,-,16771,56,16832
14-02-2021,8:00 AM,Arunachal P,-,-,16772,56,16832
15-02-2021,8:00 AM,Arunachal P,-,-,16773,56,16832
16-02-2021,8:00 AM,Arunachal P,-,-,16774,56,16833
17-02-2021,8:00 AM,Arunachal P,-,-,16774,56,16833
18-02-2021,8:00 AM,Arunachal P,-,-,16774,56,16833
19-02-2021,8:00 AM,Arunachal P,-,-,16775,56,16836
20-02-2021,8:00 AM,Arunachal P,-,-,16775,56,16836
21-02-2021,8:00 AM,Arunachal P,-,-,16775,56,16836
22-02-2021,8:00 AM,Arunachal P,-,-,16775,56,16836
23-02-2021,8:00 AM,Arunachal P,-,-,16775,56,16836
24-02-2021,8:00 AM,Arunachal P,-,-,16776,56,16836
25-02-2021,8:00 AM,Arunachal P,-,-,16776,56,16836
26-02-2021,8:00 AM,Arunachal P,-,-,16777,56,16836
27-02-2021,8:00 AM,Arunachal P,-,-,16777,56,16836
28-02-2021,8:00 AM,Arunachal P,-,-,16777,56,16836
01-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16836
02-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16837
03-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16838
04-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16838
05-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16838
06-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16839
07-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16839
08-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16839
09-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16839
10-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16839
11-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16839
12-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16840
13-03-2021,8:00 AM,Arunachal P,-,-,16780,56,16840
14-03-2021,8:00 AM,Arunachal P,-,-,16781,56,16840
15-03-2021,8:00 AM,Arunachal P,-,-,16781,56,16840
16-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16840
17-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16841
18-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16841
19-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16842
20-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16842
21-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16842
22-03-2021,8:00 AM,Arunachal P,-,-,16783,56,16842
23-03-2021,8:00 AM,Arunachal P,-,-,16784,56,16842
24-03-2021,8:00 AM,Arunachal P,-,-,16784,56,16842
25-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16842
26-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16842
27-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16843
28-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16845
29-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16845
30-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16845
31-03-2021,8:00 AM,Arunachal P,-,-,16785,56,16845
01-04-2021,8:00 AM,Arunachal P,-,-,16785,56,16845
02-04-2021,8:00 AM,Arunachal P,-,-,16785,56,16845
03-04-2021,8:00 AM,Arunachal P,-,-,16785,56,16846
04-04-2021,8:00 AM,Arunachal P,-,-,16785,56,16849
05-04-2021,8:00 AM,Arunachal P,-,-,16785,56,16849
06-04-2021,8:00 AM,Arunachal P,-,-,16785,56,16851
07-04-2021,8:00 AM,Arunachal P,-,-,16786,56,16853
08-04-2021,8:00 AM,Arunachal P,-,-,16788,56,16861
09-04-2021,8:00 AM,Arunachal P,-,-,16788,56,16873
10-04-2021,8:00 AM,Arunachal P,-,-,16789,56,16875
11-04-2021,8:00 AM,Arunachal P,-,-,16790,56,16878
12-04-2021,8:00 AM,Arunachal P,-,-,16790,56,16882
13-04-2021,8:00 AM,Arunachal P,-,-,16791,56,16888
14-04-2021,8:00 AM,Arunachal P,-,-,16791,56,16902
15-04-2021,8:00 AM,Arunachal P,-,-,16792,56,16912
16-04-2021,8:00 AM,Arunachal P,-,-,16798,56,16920
17-04-2021,8:00 AM,Arunachal P,-,-,16800,56,16948
18-04-2021,8:00 AM,Arunachal P,-,-,16806,56,16967
19-04-2021,8:00 AM,Arunachal P,-,-,16809,56,16987
20-04-2021,8:00 AM,Arunachal P,-,-,16820,56,17052
21-04-2021,8:00 AM,Arunachal P,-,-,16835,56,17113
22-04-2021,8:00 AM,Arunachal P,-,-,16851,56,17186
23-04-2021,8:00 AM,Arunachal P,-,-,16860,56,17296
24-04-2021,8:00 AM,Arunachal P,-,-,16921,56,17430
25-04-2021,8:00 AM,Arunachal P,-,-,16940,56,17546
26-04-2021,8:00 AM,Arunachal P,-,-,16968,58,17607
27-04-2021,8:00 AM,Arunachal P,-,-,16993,58,17775
28-04-2021,8:00 AM,Arunachal P,-,-,17021,58,17898
29-04-2021,8:00 AM,Arunachal P,-,-,17038,58,18062
30-04-2021,8:00 AM,Arunachal P,-,-,17085,59,18256
01-05-2021,8:00 AM,Arunachal P,-,-,17134,59,18419
02-05-2021,8:00 AM,Arunachal P,-,-,17190,59,18636
03-05-2021,8:00 AM,Arunachal P,-,-,17273,59,18738
04-05-2021,8:00 AM,Arunachal P,-,-,17363,59,18958
05-05-2021,8:00 AM,Arunachal P,-,-,17501,59,19192
06-05-2021,8:00 AM,Arunachal P,-,-,17577,59,19412
07-05-2021,8:00 AM,Arunachal P,-,-,17717,59,19634
08-05-2021,8:00 AM,Arunachal P,-,-,17849,60,19802
09-05-2021,8:00 AM,Arunachal P,-,-,17984,60,20046
10-05-2021,8:00 AM,Arunachal P,-,-,18172,60,20165
11-05-2021,8:00 AM,Arunachal P,-,-,18351,64,20370
12-05-2021,8:00 AM,Arunachal P,-,-,18583,68,20575
13-05-2021,8:00 AM,Arunachal P,-,-,18691,69,20854
14-05-2021,8:00 AM,Arunachal P,-,-,18871,72,21110
15-05-2021,8:00 AM,Arunachal P,-,-,19094,77,21373
16-05-2021,8:00 AM,Arunachal P,-,-,19293,78,21622
17-05-2021,8:00 AM,Arunachal P,-,-,19461,81,21802
18-05-2021,8:00 AM,Arunachal P,-,-,19675,85,22106
19-05-2021,8:00 AM,Arunachal P,-,-,19977,88,22462
20-05-2021,8:00 AM,Arunachal P,-,-,20125,89,22799
21-05-2021,8:00 AM,Arunachal P,-,-,20339,89,23159
22-05-2021,8:00 AM,Arunachal P,-,-,20545,92,23553
23-05-2021,8:00 AM,Arunachal P,-,-,20836,95,23867
24-05-2021,8:00 AM,Arunachal P,-,-,21096,98,24093
25-05-2021,8:00 AM,Arunachal P,-,-,21344,102,24573
26-05-2021,8:00 AM,Arunachal P,-,-,21575,104,25002
27-05-2021,8:00 AM,Arunachal P,-,-,21765,107,25376
28-05-2021,8:00 AM,Arunachal P,-,-,22019,109,25820
29-05-2021,8:00 AM,Arunachal P,-,-,22352,111,26317
30-05-2021,8:00 AM,Arunachal P,-,-,22746,114,26778
31-05-2021,8:00 AM,Arunachal P,-,-,23052,115,26950
01-06-2021,8:00 AM,Arunachal P,-,-,23402,115,27272
02-06-2021,8:00 AM,Arunachal P,-,-,23754,116,27642
03-06-2021,8:00 AM,Arunachal P,-,-,24083,118,28018
04-06-2021,8:00 AM,Arunachal P,-,-,24420,119,28382
05-06-2021,8:00 AM,Arunachal P,-,-,24835,122,28786
06-06-2021,8:00 AM,Arunachal P,-,-,25237,123,29113
07-06-2021,8:00 AM,Arunachal P,-,-,25618,125,29336
08-06-2021,8:00 AM,Arunachal P,-,-,26131,125,29696
09-06-2021,8:00 AM,Arunachal P,-,-,26569,126,30000
10-06-2021,8:00 AM,Arunachal P,-,-,26848,128,30247
11-06-2021,8:00 AM,Arunachal P,-,-,27150,133,30492
12-06-2021,8:00 AM,Arunachal P,-,-,27438,138,30850
13-06-2021,8:00 AM,Arunachal P,-,-,27818,143,31148
14-06-2021,8:00 AM,Arunachal P,-,-,28252,145,31282
15-06-2021,8:00 AM,Arunachal P,-,-,28608,151,31648
16-06-2021,8:00 AM,Arunachal P,-,-,28934,155,31938
17-06-2021,8:00 AM,Arunachal P,-,-,29223,155,32188
18-06-2021,8:00 AM,Arunachal P,-,-,29612,158,32483
19-06-2021,8:00 AM,Arunachal P,-,-,29934,159,32692
20-06-2021,8:00 AM,Arunachal P,-,-,30163,159,32923
21-06-2021,8:00 AM,Arunachal P,-,-,30407,159,33081
22-06-2021,8:00 AM,Arunachal P,-,-,30677,159,33375
23-06-2021,8:00 AM,Arunachal P,-,-,30956,160,33664
24-06-2021,8:00 AM,Arunachal P,-,-,31189,160,33916
25-06-2021,8:00 AM,Arunachal P,-,-,31487,162,34214
26-06-2021,8:00 AM,Arunachal P,-,-,31792,165,34480
27-06-2021,8:00 AM,Arunachal P,-,-,32054,167,34767
28-06-2021,8:00 AM,Arunachal P,-,-,32270,167,34932
29-06-2021,8:00 AM,Arunachal P,-,-,32483,167,35227
30-06-2021,8:00 AM,Arunachal P,-,-,32716,168,35571
01-07-2021,8:00 AM,Arunachal P,-,-,32923,172,35857
02-07-2021,8:00 AM,Arunachal P,-,-,33209,176,36168
03-07-2021,8:00 AM,Arunachal P,-,-,33432,176,36572
04-07-2021,8:00 AM,Arunachal P,-,-,33704,176,36937
05-07-2021,8:00 AM,Arunachal P,-,-,33967,177,37105
06-07-2021,8:00 AM,Arunachal P,-,-,34234,179,37531
07-07-2021,8:00 AM,Arunachal P,-,-,34525,181,37879
08-07-2021,8:00 AM,Arunachal P,-,-,34736,184,38283
09-07-2021,8:00 AM,Arunachal P,-,-,35037,185,38682
10-07-2021,8:00 AM,Arunachal P,-,-,35342,186,39085
11-07-2021,8:00 AM,Arunachal P,-,-,35634,188,39563
12-07-2021,8:00 AM,Arunachal P,-,-,35910,189,39817
13-07-2021,8:00 AM,Arunachal P,-,-,36274,191,40383
14-07-2021,8:00 AM,Arunachal P,-,-,36617,193,40814
15-07-2021,8:00 AM,Arunachal P,-,-,36903,195,41279
16-07-2021,8:00 AM,Arunachal P,-,-,37272,197,41646
17-07-2021,8:00 AM,Arunachal P,-,-,37628,199,42089
18-07-2021,8:00 AM,Arunachal P,-,-,38040,201,42564
19-07-2021,8:00 AM,Arunachal P,-,-,38407,202,42820
20-07-2021,8:00 AM,Arunachal P,-,-,38865,203,43328
21-07-2021,8:00 AM,Arunachal P,-,-,39269,203,43804
22-07-2021,8:00 AM,Arunachal P,-,-,39634,204,44222
23-07-2021,8:00 AM,Arunachal P,-,-,40102,208,44708
24-07-2021,8:00 AM,Arunachal P,-,-,40619,212,45188
25-07-2021,8:00 AM,Arunachal P,-,-,41025,213,45703
26-07-2021,8:00 AM,Arunachal P,-,-,41385,216,45867
27-07-2021,8:00 AM,Arunachal P,-,-,41820,218,46357
28-07-2021,8:00 AM,Arunachal P,-,-,42292,221,46800
29-07-2021,8:00 AM,Arunachal P,-,-,42617,224,47142
30-07-2021,8:00 AM,Arunachal P,-,-,43000,225,47477
31-07-2021,8:00 AM,Arunachal P,-,-,43488,226,47856
01-08-2021,8:00 AM,Arunachal P,-,-,43939,229,48122
02-08-2021,8:00 AM,Arunachal P,-,-,44354,231,48260
03-08-2021,8:00 AM,Arunachal P,-,-,44823,234,48565
04-08-2021,8:00 AM,Arunachal P,-,-,45298,234,48884
05-08-2021,8:00 AM,Arunachal P,-,-,45630,236,49203
06-08-2021,8:00 AM,Arunachal P,-,-,45979,236,49441
07-08-2021,8:00 AM,Arunachal P,-,-,46399,237,49668
08-08-2021,8:00 AM,Arunachal P,-,-,46803,240,49916
09-08-2021,8:00 AM,Arunachal P,-,-,47148,242,50070
10-08-2021,8:00 AM,Arunachal P,-,-,47520,246,50372
11-08-2021,8:00 AM,Arunachal P,-,-,47821,248,50605
01-04-2020,7:30 PM,Assam,-,-,0,0,1
02-04-2020,6:00 PM,Assam,-,-,0,0,5
03-04-2020,6:00 PM,Assam,-,-,0,0,16
04-04-2020,6:00 PM,Assam,-,-,0,0,24
05-04-2020,6:00 PM,Assam,-,-,0,0,26
06-04-2020,6:00 PM,Assam,-,-,0,0,26
07-04-2020,6:00 PM,Assam,-,-,0,0,26
08-04-2020,5:00 PM,Assam,-,-,0,0,27
09-04-2020,5:00 PM,Assam,-,-,0,0,28
10-04-2020,5:00 PM,Assam,-,-,0,0,29
11-04-2020,5:00 PM,Assam,-,-,0,1,29
12-04-2020,5:00 PM,Assam,-,-,0,1,29
13-04-2020,5:00 PM,Assam,-,-,0,1,31
14-04-2020,5:00 PM,Assam,-,-,0,1,31
15-04-2020,5:00 PM,Assam,-,-,0,1,33
16-04-2020,5:00 PM,Assam,-,-,5,1,33
17-04-2020,5:00 PM,Assam,-,-,5,1,35
18-04-2020,5:00 PM,Assam,-,-,9,1,35
19-04-2020,5:00 PM,Assam,-,-,12,1,35
20-04-2020,5:00 PM,Assam,-,-,17,1,35
21-04-2020,5:00 PM,Assam,-,-,19,1,35
22-04-2020,5:00 PM,Assam,-,-,19,1,35
23-04-2020,5:00 PM,Assam,-,-,19,1,35
24-04-2020,5:00 PM,Assam,-,-,19,1,36
25-04-2020,5:00 PM,Assam,-,-,19,1,36
26-04-2020,5:00 PM,Assam,-,-,19,1,36
27-04-2020,5:00 PM,Assam,-,-,27,1,36
28-04-2020,5:00 PM,Assam,-,-,27,1,38
29-04-2020,5:00 PM,Assam,-,-,27,1,38
30-04-2020,5:00 PM,Assam,-,-,29,1,42
01-05-2020,5:00 PM,Assam,-,-,29,1,42
02-05-2020,5:00 PM,Assam,-,-,32,1,43
03-05-2020,5:00 PM,Assam,-,-,32,1,43
04-05-2020,5:00 PM,Assam,-,-,32,1,43
05-05-2020,5:00 PM,Assam,-,-,32,1,43
06-05-2020,8:00 AM,Assam,-,-,32,1,43
07-05-2020,8:00 AM,Assam,-,-,32,1,45
08-05-2020,8:00 AM,Assam,-,-,34,1,54
09-05-2020,8:00 AM,Assam,-,-,34,1,59
10-05-2020,8:00 AM,Assam,-,-,34,2,63
11-05-2020,8:00 AM,Assam,-,-,34,2,63
12-05-2020,8:00 AM,Assam,-,-,34,2,65
13-05-2020,8:00 AM,Assam,-,-,39,2,65
14-05-2020,8:00 AM,Assam,-,-,39,2,80
15-05-2020,8:00 AM,Assam,-,-,39,2,87
16-05-2020,8:00 AM,Assam,-,-,41,2,90
17-05-2020,8:00 AM,Assam,-,-,41,2,92
18-05-2020,8:00 AM,Assam,-,-,41,2,101
19-05-2020,8:00 AM,Assam,-,-,41,2,107
20-05-2020,8:00 AM,Assam,-,-,41,4,142
21-05-2020,8:00 AM,Assam,-,-,48,4,170
22-05-2020,8:00 AM,Assam,-,-,54,4,203
23-05-2020,8:00 AM,Assam,-,-,54,4,259
24-05-2020,8:00 AM,Assam,-,-,55,4,329
25-05-2020,8:00 AM,Assam,-,-,55,4,378
26-05-2020,8:00 AM,Assam,-,-,62,4,526
27-05-2020,8:00 AM,Assam,-,-,62,4,616
28-05-2020,8:00 AM,Assam,-,-,87,4,781
29-05-2020,8:00 AM,Assam,-,-,104,4,856
30-05-2020,8:00 AM,Assam,-,-,125,4,1024
31-05-2020,8:00 AM,Assam,-,-,163,4,1185
01-06-2020,8:00 AM,Assam,-,-,185,4,1272
02-06-2020,8:00 AM,Assam,-,-,277,4,1390
03-06-2020,8:00 AM,Assam,-,-,324,4,1513
04-06-2020,8:00 AM,Assam,-,-,413,4,1672
05-06-2020,8:00 AM,Assam,-,-,442,4,1988
06-06-2020,8:00 AM,Assam,-,-,498,4,2153
07-06-2020,8:00 AM,Assam,-,-,547,4,2397
08-06-2020,8:00 AM,Assam,-,-,615,4,2565
09-06-2020,8:00 AM,Assam,-,-,665,4,2776
10-06-2020,8:00 AM,Assam,-,-,1085,4,2937
11-06-2020,8:00 AM,Assam,-,-,1249,4,3092
12-06-2020,8:00 AM,Assam,-,-,1432,6,3319
13-06-2020,8:00 AM,Assam,-,-,1537,8,3498
14-06-2020,8:00 AM,Assam,-,-,1584,8,3718
15-06-2020,8:00 AM,Assam,-,-,1960,8,4049
16-06-2020,8:00 AM,Assam,-,-,2166,8,4158
17-06-2020,8:00 AM,Assam,-,-,2166,8,4319
18-06-2020,8:00 AM,Assam,-,-,2642,8,4605
19-06-2020,8:00 AM,Assam,-,-,2654,9,4777
20-06-2020,8:00 AM,Assam,-,-,3039,9,4904
21-06-2020,8:00 AM,Assam,-,-,3039,9,4904
22-06-2020,8:00 AM,Assam,-,-,3360,9,5388
23-06-2020,8:00 AM,Assam,-,-,3521,9,5586
24-06-2020,8:00 AM,Assam,-,-,3762,9,5831
25-06-2020,8:00 AM,Assam,-,-,3958,9,6198
26-06-2020,8:00 AM,Assam,-,-,4033,9,6321
27-06-2020,8:00 AM,Assam,-,-,4259,9,6607
28-06-2020,8:00 AM,Assam,-,-,4500,9,6816
29-06-2020,8:00 AM,Assam,-,-,5088,10,7206
30-06-2020,8:00 AM,Assam,-,-,5333,11,7752
01-07-2020,8:00 AM,Assam,-,-,5647,12,8227
02-07-2020,8:00 AM,Assam,-,-,5851,12,8582
03-07-2020,8:00 AM,Assam,-,-,6106,12,9013
04-07-2020,8:00 AM,Assam,-,-,6349,14,9673
05-07-2020,8:00 AM,Assam,-,-,6657,14,10668
06-07-2020,8:00 AM,Assam,-,-,7125,14,11388
07-07-2020,8:00 AM,Assam,-,-,7882,14,12160
08-07-2020,8:00 AM,Assam,-,-,8329,14,12522
09-07-2020,8:00 AM,Assam,-,-,8729,16,13336
10-07-2020,8:00 AM,Assam,-,-,8729,22,14032
11-07-2020,8:00 AM,Assam,-,-,9147,27,14600
12-07-2020,8:00 AM,Assam,-,-,9150,35,15536
13-07-2020,8:00 AM,Assam,-,-,10426,35,16071
14-07-2020,8:00 AM,Assam,-,-,10894,36,16806
15-07-2020,8:00 AM,Assam,-,-,11416,40,17807
16-07-2020,8:00 AM,Assam,-,-,12173,46,18666
17-07-2020,8:00 AM,Assam,-,-,12888,48,19754
18-07-2020,8:00 AM,Assam,-,-,14105,51,20646
19-07-2020,8:00 AM,Assam,-,-,15165,53,22918
20-07-2020,8:00 AM,Assam,-,-,16023,57,23999
21-07-2020,8:00 AM,Assam,-,-,17095,58,25382
22-07-2020,8:00 AM,Assam,-,-,18033,58,25382
23-07-2020,8:00 AM,Assam,-,-,18033,64,26772
24-07-2020,8:00 AM,Assam,-,-,20699,70,28791
25-07-2020,8:00 AM,Assam,-,-,21761,76,29921
26-07-2020,8:00 AM,Assam,-,-,23055,77,31086
27-07-2020,8:00 AM,Assam,-,-,24040,79,32228
28-07-2020,8:00 AM,Assam,-,-,25402,86,33576
29-07-2020,8:00 AM,Assam,-,-,26618,88,34947
30-07-2020,8:00 AM,Assam,-,-,27832,92,36295
31-07-2020,8:00 AM,Assam,-,-,29080,94,38407
01-08-2020,8:00 AM,Assam,-,-,30357,98,40269
02-08-2020,8:00 AM,Assam,-,-,31442,101,41726
03-08-2020,8:00 AM,Assam,-,-,32384,105,42904
04-08-2020,8:00 AM,Assam,-,-,33428,109,45275
05-08-2020,8:00 AM,Assam,-,-,34421,115,48161
06-08-2020,8:00 AM,Assam,-,-,35892,121,50445
07-08-2020,8:00 AM,Assam,-,-,37224,126,52817
08-08-2020,8:00 AM,Assam,-,-,38809,132,55496
09-08-2020,8:00 AM,Assam,-,-,40591,140,57714
10-08-2020,8:00 AM,Assam,-,-,42325,145,58837
11-08-2020,8:00 AM,Assam,-,-,43586,151,61737
12-08-2020,8:00 AM,Assam,-,-,45073,155,64406
13-08-2020,8:00 AM,Assam,-,-,47209,161,68999
14-08-2020,8:00 AM,Assam,-,-,49383,169,71795
15-08-2020,8:00 AM,Assam,-,-,51693,175,74501
16-08-2020,8:00 AM,Assam,-,-,53286,182,75558
17-08-2020,8:00 AM,Assam,-,-,55215,189,76875
18-08-2020,8:00 AM,Assam,-,-,56734,197,79667
19-08-2020,8:00 AM,Assam,-,-,58294,203,82201
20-08-2020,8:00 AM,Assam,-,-,60348,213,84317
21-08-2020,8:00 AM,Assam,-,-,63120,221,86052
